trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,variant_name,entry_signal_time,bars_held,holding_minutes,gross_pnl_usd,entry_hour,signal_atr,signal_pullback_depth,signal_ema_spread,mfe_points,mae_points,mfe_usd,mae_usd,mfe_r,mae_r
1,2024-01-09,long,1,2024-01-09 11:55:00-05:00,4792.5,4784.538541666667,4804.4421875,2024-01-09 12:55:00-05:00,4798.0,time_stop,50000.0,,,43.55729166666606,43.55729166666606,43.55729166666606,23962.5,0.47925,5.5,22.0,27.5,2.5,25.0,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-01-09 11:50:00-05:00,12,60.0,27.5,11.0,4.614583333333333,4.5,2.954372591670108,6.75,-0.5,33.75,-2.5,0.7748415640320567,-0.057395671409781975
2,2024-01-15,short,1,2024-01-15 10:15:00-05:00,4810.25,4812.568229166666,4806.772656250001,2024-01-15 10:35:00-05:00,4812.818229166666,stop,50000.0,,,15.341145833331211,15.341145833331211,15.341145833331211,24051.25,0.481025,-2.5682291666662422,-10.272916666664969,-12.841145833331211,2.5,-15.341145833331211,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-01-15 10:10:00-05:00,4,20.0,-12.841145833331211,10.0,3.1822916666666665,3.25,-1.2300668819889324,0.0,-3.0,0.0,-15.0,0.0,-0.9777626888475296
3,2024-02-01,long,1,2024-02-01 12:50:00-05:00,4910.25,4899.875520833333,4925.81171875,2024-02-01 13:10:00-05:00,4899.625520833333,stop,50000.0,,,55.62239583333394,55.62239583333394,55.62239583333394,24551.25,0.491025,-10.624479166666788,-42.49791666666715,-53.12239583333394,2.5,-55.62239583333394,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-01 12:45:00-05:00,4,20.0,-53.12239583333394,12.0,6.244791666666667,4.0,5.384069478558558,9.25,-11.25,46.25,-56.25,0.831499602041285,-1.0112832997799412
4,2024-02-02,long,1,2024-02-02 15:10:00-05:00,4995.25,4988.191666666667,5005.8375,2024-02-02 15:35:00-05:00,4987.941666666667,stop,50000.0,,,39.04166666666697,39.04166666666697,39.04166666666697,24976.25,0.499525,-7.308333333333394,-29.233333333333576,-36.54166666666697,2.5,-39.04166666666697,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-02 15:05:00-05:00,5,25.0,-36.54166666666697,15.0,5.583333333333333,6.0,5.264586007877369,2.5,-7.25,12.5,-36.25,0.3201707577374575,-0.9284951974386267
5,2024-02-05,short,1,2024-02-05 10:05:00-05:00,4958.5,4971.3578125,4939.213281249999,2024-02-05 10:45:00-05:00,4939.463281249999,target,50000.0,,,68.03906250000182,68.03906250000182,68.03906250000182,24792.5,0.49585,19.036718750000546,76.14687500000218,95.18359375000273,2.5,92.68359375000273,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-05 10:00:00-05:00,8,40.0,95.18359375000273,10.0,6.078125,6.5,-7.907279017781548,20.0,-4.0,100.0,-20.0,1.4697439430473829,-0.2939487886094766
6,2024-02-09,long,1,2024-02-09 13:25:00-05:00,5038.0,5033.928645833334,5044.10703125,2024-02-09 14:25:00-05:00,5041.5,time_stop,50000.0,,,24.10677083333212,24.10677083333212,24.10677083333212,25190.0,0.5038,3.5,14.0,17.5,2.5,15.0,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-09 13:20:00-05:00,12,60.0,17.5,13.0,3.2135416666666665,3.5,2.582090965932366,4.75,-1.5,23.75,-7.5,0.9852003888949399,-0.3111159122826126
7,2024-02-13,short,1,2024-02-13 13:35:00-05:00,4970.0,4974.947916666667,4962.578125,2024-02-13 14:05:00-05:00,4962.828125,target,50000.0,,,28.48958333333485,28.48958333333485,28.48958333333485,24850.0,0.497,7.171875,28.6875,35.859375,2.5,33.359375,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-13 13:30:00-05:00,6,30.0,35.859375,13.0,4.479166666666667,4.75,-3.5139487941796688,12.25,-1.0,61.25,-5.0,2.1499085923216406,-0.17550274223033802
8,2024-02-19,short,1,2024-02-19 10:50:00-05:00,5023.25,5026.606770833333,5018.21484375,2024-02-19 11:50:00-05:00,5025.0,time_stop,50000.0,,,20.53385416666515,20.53385416666515,20.53385416666515,25116.25,0.502325,-1.75,-7.0,-8.75,2.5,-11.25,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-19 10:45:00-05:00,12,60.0,-8.75,10.0,3.5677083333333335,2.0,-1.7407160076772925,0.25,-1.75,1.25,-8.75,0.06087507926443062,-0.42612555485101433
9,2024-02-22,long,1,2024-02-22 10:30:00-05:00,5076.25,5067.561979166667,5089.28203125,2024-02-22 10:50:00-05:00,5067.311979166667,stop,50000.0,,,47.19010416666606,47.19010416666606,47.19010416666606,25381.25,0.507625,-8.938020833333212,-35.75208333333285,-44.69010416666606,2.5,-47.19010416666606,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-22 10:25:00-05:00,4,20.0,-44.69010416666606,10.0,6.880208333333333,7.0,27.06504259375106,3.25,-8.75,16.25,-43.75,0.34435185696154075,-0.9271011533579944
10,2024-02-22,long,1,2024-02-22 12:55:00-05:00,5085.5,5077.8765625,5096.935156250001,2024-02-22 13:55:00-05:00,5093.75,time_stop,50000.0,,,41.86718750000182,41.86718750000182,41.86718750000182,25427.5,0.50855,8.25,33.0,41.25,2.5,38.75,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-22 12:50:00-05:00,12,60.0,41.25,12.0,6.234375,5.25,4.674890745960511,9.5,-2.25,47.5,-11.25,1.1345400261242276,-0.26870684829258024
11,2024-02-29,long,1,2024-02-29 13:55:00-05:00,5095.75,5091.3125,5102.40625,2024-02-29 14:45:00-05:00,5091.0625,stop,50000.0,,,25.9375,25.9375,25.9375,25478.75,0.509575,-4.6875,-18.75,-23.4375,2.5,-25.9375,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-02-29 13:50:00-05:00,10,50.0,-23.4375,13.0,4.375,4.0,2.2874664194268917,4.25,-5.0,21.25,-25.0,0.8192771084337349,-0.963855421686747
12,2024-03-07,long,1,2024-03-07 11:25:00-05:00,5156.5,5150.298958333334,5165.801562499999,2024-03-07 11:35:00-05:00,5150.048958333334,stop,50000.0,,,34.75520833333121,34.75520833333121,34.75520833333121,25782.5,0.51565,-6.451041666666242,-25.80416666666497,-32.25520833333121,2.5,-34.75520833333121,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-03-07 11:20:00-05:00,2,10.0,-32.25520833333121,11.0,7.010416666666667,5.75,6.326777516501352,1.0,-6.25,5.0,-31.25,0.14386332983666397,-0.8991458114791497
13,2024-03-21,long,1,2024-03-21 10:45:00-04:00,5320.0,5312.1921875,5331.711718750001,2024-03-21 11:10:00-04:00,5311.9421875,stop,50000.0,,,42.78906250000091,42.78906250000091,42.78906250000091,26600.0,0.532,-8.057812500000182,-32.23125000000073,-40.28906250000091,2.5,-42.78906250000091,impc_ef8_es21_sl5_pb5_pm0p3_tr1p5,2024-03-21 10:40:00-04:00,5,25.0,-40.28906250000091,10.0,8.078125,8.25,10.313758490379769,1.25,-8.5,6.25,-42.5,0.14606536425049899,-0.9932444769033931
