session_date,daily_pnl_usd,daily_gross_pnl_usd,daily_fees_usd,daily_trade_count,daily_loss_count,daily_stop_breached,trading_halted,equity,peak_equity,drawdown_usd,green_day,weekday
2024-01-02,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Tuesday
2024-01-03,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Wednesday
2024-01-04,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Thursday
2024-01-05,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Friday
2024-01-08,0.0,0.0,0.0,0.0,0.0,False,False,50000.0,50000.0,0.0,False,Monday
2024-01-09,25.0,27.5,2.5,1.0,0.0,False,False,50025.0,50025.0,0.0,True,Tuesday
2024-01-10,0.0,0.0,0.0,0.0,0.0,False,False,50025.0,50025.0,0.0,False,Wednesday
2024-01-11,0.0,0.0,0.0,0.0,0.0,False,False,50025.0,50025.0,0.0,False,Thursday
2024-01-12,0.0,0.0,0.0,0.0,0.0,False,False,50025.0,50025.0,0.0,False,Friday
2024-01-15,-15.341145833331211,-12.841145833331211,2.5,1.0,1.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Monday
2024-01-16,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Tuesday
2024-01-17,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Wednesday
2024-01-18,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Thursday
2024-01-19,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Friday
2024-01-22,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Monday
2024-01-23,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Tuesday
2024-01-24,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Wednesday
2024-01-25,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Thursday
2024-01-26,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Friday
2024-01-29,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Monday
2024-01-30,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Tuesday
2024-01-31,0.0,0.0,0.0,0.0,0.0,False,False,50009.65885416667,50025.0,-15.341145833328483,False,Wednesday
