trade_id,session_date,direction,quantity,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,account_size_usd,risk_per_trade_pct,risk_budget_usd,risk_per_contract_usd,actual_risk_usd,trade_risk_usd,notional_usd,leverage_used,pnl_points,pnl_ticks,pnl_usd,fees,net_pnl_usd,symbol,config_name,policy_family,strategy_tag,first_breakout_side,invalidated_for_day,invalidated_at,selected_signal_type,is_reclaim_trade
534,2024-02-01,long,6,2024-02-01 10:09:00-05:00,17342.75,17284.5,17459.25,2024-02-01 10:55:00-05:00,17284.25,stop,50000.0,1.5,750.0,118.24,709.4399999999999,709.4399999999999,208113.0,4.16226,-58.5,-234.0,-702.0,7.4399999999999995,-709.44,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-02-01 11:01:00-05:00,pre_invalidation_long,False
535,2024-02-02,long,2,2024-02-02 10:41:00-05:00,17628.0,17465.25,17953.5,2024-02-02 16:00:00-05:00,17709.75,time_exit,50000.0,1.5,750.0,327.24,654.48,654.48,70512.0,1.41024,81.75,327.0,327.0,2.48,324.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
537,2024-02-07,long,4,2024-02-07 10:14:00-05:00,17805.75,17717.75,17981.75,2024-02-07 16:00:00-05:00,17839.75,time_exit,50000.0,1.5,750.0,177.74,710.96,710.96,142446.0,2.84892,34.0,136.0,272.0,4.96,267.04,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
538,2024-02-08,long,7,2024-02-08 10:02:00-05:00,17853.25,17807.0,17945.75,2024-02-08 16:00:00-05:00,17857.5,time_exit,50000.0,1.5,750.0,94.24,659.68,659.68,249945.5,4.99891,4.25,17.0,59.5,8.68,50.82,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
539,2024-02-09,long,4,2024-02-09 10:17:00-05:00,17951.5,17874.75,18105.0,2024-02-09 16:00:00-05:00,18034.25,time_exit,50000.0,1.5,750.0,155.24,620.96,620.96,143612.0,2.87224,82.75,331.0,662.0,4.96,657.04,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
540,2024-02-13,long,2,2024-02-13 10:30:00-05:00,17742.25,17586.0,18054.75,2024-02-13 14:53:00-05:00,17585.75,stop,50000.0,1.5,750.0,314.24,628.48,628.48,70969.0,1.41938,-156.5,-626.0,-626.0,2.48,-628.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-02-13 14:55:00-05:00,pre_invalidation_long,False
541,2024-02-14,long,4,2024-02-14 10:20:00-05:00,17826.0,17742.5,17993.0,2024-02-14 11:00:00-05:00,17742.25,stop,50000.0,1.5,750.0,168.74,674.96,674.96,142608.0,2.85216,-83.75,-335.0,-670.0,4.96,-674.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-02-14 11:02:00-05:00,pre_invalidation_long,False
543,2024-02-21,long,4,2024-02-21 10:05:00-05:00,17522.75,17448.0,17672.25,2024-02-21 12:10:00-05:00,17447.75,stop,50000.0,1.5,750.0,151.24,604.96,604.96,140182.0,2.80364,-75.0,-300.0,-600.0,4.96,-604.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-02-21 12:17:00-05:00,pre_invalidation_long,False
544,2024-02-22,long,3,2024-02-22 11:19:00-05:00,17974.25,17863.5,18195.75,2024-02-22 16:00:00-05:00,18035.0,time_exit,50000.0,1.5,750.0,223.24,669.72,669.72,107845.5,2.15691,60.75,243.0,364.5,3.7199999999999998,360.78,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
545,2024-02-27,long,4,2024-02-27 10:20:00-05:00,18028.5,17937.5,18210.5,2024-02-27 12:54:00-05:00,17937.25,stop,50000.0,1.5,750.0,183.74,734.96,734.96,144228.0,2.88456,-91.25,-365.0,-730.0,4.96,-734.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-02-27 12:57:00-05:00,pre_invalidation_long,False
547,2024-03-01,long,6,2024-03-01 10:01:00-05:00,18148.0,18093.0,18258.0,2024-03-01 12:19:00-05:00,18257.75,target,50000.0,1.5,750.0,111.74,670.4399999999999,670.4399999999999,217776.0,4.35552,109.75,439.0,1317.0,7.4399999999999995,1309.56,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
550,2024-03-07,long,3,2024-03-07 10:16:00-05:00,18229.0,18118.5,18450.0,2024-03-07 16:00:00-05:00,18307.5,time_exit,50000.0,1.5,750.0,222.74,668.22,668.22,109374.0,2.18748,78.5,314.0,471.0,3.7199999999999998,467.28,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
551,2024-03-08,long,3,2024-03-08 10:02:00-05:00,18394.5,18287.5,18608.5,2024-03-08 11:08:00-05:00,18287.25,stop,50000.0,1.5,750.0,215.74,647.22,647.22,110367.0,2.20734,-107.25,-429.0,-643.5,3.7199999999999998,-647.22,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-03-08 11:10:00-05:00,pre_invalidation_long,False
552,2024-03-11,long,3,2024-03-11 10:55:00-04:00,18008.5,17897.5,18230.5,2024-03-11 16:00:00-04:00,17979.25,time_exit,50000.0,1.5,750.0,223.74,671.22,671.22,108051.0,2.16102,-29.25,-117.0,-175.5,3.7199999999999998,-179.22,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
553,2024-03-12,long,2,2024-03-12 10:24:00-04:00,18097.5,17929.25,18434.0,2024-03-12 16:00:00-04:00,18224.75,time_exit,50000.0,1.5,750.0,338.24,676.48,676.48,72390.0,1.4478,127.25,509.0,509.0,2.48,506.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
554,2024-03-18,long,4,2024-03-18 10:26:00-04:00,18369.25,18277.0,18553.75,2024-03-18 11:53:00-04:00,18276.75,stop,50000.0,1.5,750.0,186.24,744.96,744.96,146954.0,2.93908,-92.5,-370.0,-740.0,4.96,-744.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-03-18 12:52:00-04:00,pre_invalidation_long,False
555,2024-03-19,long,3,2024-03-19 11:37:00-04:00,18160.75,18052.75,18376.75,2024-03-19 16:00:00-04:00,18276.25,time_exit,50000.0,1.5,750.0,217.74,653.22,653.22,108964.5,2.17929,115.5,462.0,693.0,3.7199999999999998,689.28,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
556,2024-03-20,long,3,2024-03-20 14:02:00-04:00,18354.5,18245.25,18573.0,2024-03-20 19:11:00-04:00,18572.75,target,50000.0,1.5,750.0,220.24,660.72,660.72,110127.0,2.20254,218.25,873.0,1309.5,3.7199999999999998,1305.78,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
557,2024-03-22,long,7,2024-03-22 10:04:00-04:00,18549.5,18499.75,18649.0,2024-03-22 16:00:00-04:00,18569.0,time_exit,50000.0,1.5,750.0,101.24,708.68,708.68,259693.0,5.19386,19.5,78.0,273.0,8.68,264.32,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
558,2024-03-25,long,4,2024-03-25 10:11:00-04:00,18507.0,18414.5,18692.0,2024-03-25 16:00:00-04:00,18516.75,time_exit,50000.0,1.5,750.0,186.74,746.96,746.96,148056.0,2.96112,9.75,39.0,78.0,4.96,73.04,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
559,2024-03-26,long,6,2024-03-26 10:01:00-04:00,18603.5,18549.5,18711.5,2024-03-26 10:29:00-04:00,18549.25,stop,50000.0,1.5,750.0,109.74,658.4399999999999,658.4399999999999,223242.0,4.46484,-54.25,-217.0,-651.0,7.4399999999999995,-658.44,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-03-26 10:32:00-04:00,pre_invalidation_long,False
561,2024-04-03,long,4,2024-04-03 10:01:00-04:00,18320.25,18238.5,18483.75,2024-04-03 19:31:00-04:00,18483.5,target,50000.0,1.5,750.0,165.24,660.96,660.96,146562.0,2.93124,163.25,653.0,1306.0,4.96,1301.04,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
562,2024-04-05,long,2,2024-04-05 10:13:00-04:00,18250.75,18102.0,18548.25,2024-04-05 16:00:00-04:00,18286.0,time_exit,50000.0,1.5,750.0,299.24,598.48,598.48,73003.0,1.46006,35.25,141.0,141.0,2.48,138.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
563,2024-04-08,long,3,2024-04-08 10:30:00-04:00,18340.0,18237.25,18545.5,2024-04-08 16:00:00-04:00,18302.75,time_exit,50000.0,1.5,750.0,207.24,621.72,621.72,110040.0,2.2008,-37.25,-149.0,-223.5,3.7199999999999998,-227.22,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
564,2024-04-10,long,3,2024-04-10 10:39:00-04:00,18223.75,18106.75,18457.75,2024-04-10 16:00:00-04:00,18177.5,time_exit,50000.0,1.5,750.0,235.74,707.22,707.22,109342.5,2.18685,-46.25,-185.0,-277.5,3.7199999999999998,-281.22,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
566,2024-04-16,long,4,2024-04-16 10:15:00-04:00,17912.75,17821.5,18095.25,2024-04-16 13:32:00-04:00,17821.25,stop,50000.0,1.5,750.0,184.24,736.96,736.96,143302.0,2.86604,-91.5,-366.0,-732.0,4.96,-736.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
567,2024-04-18,long,2,2024-04-18 10:36:00-04:00,17685.0,17550.5,17954.0,2024-04-18 13:24:00-04:00,17550.25,stop,50000.0,1.5,750.0,270.74,541.48,541.48,70740.0,1.4148,-134.75,-539.0,-539.0,2.48,-541.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-04-18 13:42:00-04:00,pre_invalidation_long,False
569,2024-04-23,long,2,2024-04-23 10:21:00-04:00,17538.75,17413.0,17790.25,2024-04-23 16:00:00-04:00,17604.0,time_exit,50000.0,1.5,750.0,253.24,506.48,506.48,70155.0,1.4031,65.25,261.0,261.0,2.48,258.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
570,2024-04-25,long,3,2024-04-25 10:13:00-04:00,17406.75,17307.5,17605.25,2024-04-25 15:24:00-04:00,17605.0,target,50000.0,1.5,750.0,200.24,600.72,600.72,104440.5,2.08881,198.25,793.0,1189.5,3.7199999999999998,1185.78,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
571,2024-04-26,long,2,2024-04-26 10:04:00-04:00,17810.5,17667.75,18096.0,2024-04-26 16:00:00-04:00,17845.75,time_exit,50000.0,1.5,750.0,287.24,574.48,574.48,71242.0,1.42484,35.25,141.0,141.0,2.48,138.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
574,2024-05-06,long,5,2024-05-06 10:07:00-04:00,18113.25,18042.0,18255.75,2024-05-06 16:00:00-04:00,18193.75,time_exit,50000.0,1.5,750.0,144.24,721.2,721.2,181132.5,3.62265,80.5,322.0,805.0,6.2,798.8,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
575,2024-05-08,long,3,2024-05-08 10:07:00-04:00,18175.25,18078.5,18368.75,2024-05-08 16:00:00-04:00,18177.75,time_exit,50000.0,1.5,750.0,195.24,585.72,585.72,109051.5,2.18103,2.5,10.0,15.0,3.7199999999999998,11.280000000000001,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
576,2024-05-09,long,3,2024-05-09 10:39:00-04:00,18207.25,18107.5,18406.75,2024-05-09 16:00:00-04:00,18213.75,time_exit,50000.0,1.5,750.0,201.24,603.72,603.72,109243.5,2.18487,6.5,26.0,39.0,3.7199999999999998,35.28,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
577,2024-05-14,long,5,2024-05-14 10:24:00-04:00,18330.25,18264.75,18461.25,2024-05-14 16:00:00-04:00,18412.0,time_exit,50000.0,1.5,750.0,132.74,663.7,663.7,183302.5,3.66605,81.75,327.0,817.5,6.2,811.3,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
578,2024-05-15,long,4,2024-05-15 10:21:00-04:00,18532.75,18446.75,18704.75,2024-05-15 15:21:00-04:00,18704.5,target,50000.0,1.5,750.0,173.74,694.96,694.96,148262.0,2.96524,171.75,687.0,1374.0,4.96,1369.04,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
579,2024-05-21,long,8,2024-05-21 10:04:00-04:00,18722.5,18677.5,18812.5,2024-05-21 18:41:00-04:00,18812.25,target,50000.0,1.5,750.0,91.74,733.92,733.92,299560.0,5.9912,89.75,359.0,1436.0,9.92,1426.08,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
580,2024-05-24,long,5,2024-05-24 10:01:00-04:00,18793.25,18731.25,18917.25,2024-05-24 11:14:00-04:00,18917.0,target,50000.0,1.5,750.0,125.74,628.6999999999999,628.6999999999999,187932.5,3.75865,123.75,495.0,1237.5,6.2,1231.3,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
581,2024-05-29,long,3,2024-05-29 10:25:00-04:00,18856.75,18760.5,19049.25,2024-05-29 16:46:00-04:00,18760.25,stop,50000.0,1.5,750.0,194.24,582.72,582.72,113140.5,2.26281,-96.5,-386.0,-579.0,3.7199999999999998,-582.72,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-05-29 16:51:00-04:00,pre_invalidation_long,False
582,2024-06-04,long,4,2024-06-04 10:02:00-04:00,18659.75,18578.5,18822.25,2024-06-04 10:14:00-04:00,18578.25,stop,50000.0,1.5,750.0,164.24,656.96,656.96,149278.0,2.98556,-81.5,-326.0,-652.0,4.96,-656.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-06-04 12:08:00-04:00,pre_invalidation_long,False
583,2024-06-05,long,6,2024-06-05 10:24:00-04:00,18868.25,18813.0,18978.75,2024-06-05 11:23:00-04:00,18978.5,target,50000.0,1.5,750.0,112.24,673.4399999999999,673.4399999999999,226419.0,4.52838,110.25,441.0,1323.0,7.4399999999999995,1315.56,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
584,2024-06-07,long,5,2024-06-07 10:38:00-04:00,19065.5,18991.75,19213.0,2024-06-07 16:00:00-04:00,19039.25,time_exit,50000.0,1.5,750.0,149.24,746.2,746.2,190655.0,3.8131,-26.25,-105.0,-262.5,6.2,-268.7,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
585,2024-06-10,long,7,2024-06-10 10:23:00-04:00,19029.25,18977.0,19133.75,2024-06-10 16:00:00-04:00,19100.25,time_exit,50000.0,1.5,750.0,106.24,743.68,743.68,266409.5,5.32819,71.0,284.0,994.0,8.68,985.32,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
586,2024-06-11,long,3,2024-06-11 10:32:00-04:00,19088.5,18994.25,19277.0,2024-06-11 16:00:00-04:00,19229.75,time_exit,50000.0,1.5,750.0,190.24,570.72,570.72,114531.0,2.29062,141.25,565.0,847.5,3.7199999999999998,843.78,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
587,2024-06-12,long,2,2024-06-12 10:15:00-04:00,19509.5,19374.0,19780.5,2024-06-12 16:00:00-04:00,19487.75,time_exit,50000.0,1.5,750.0,272.74,545.48,545.48,78038.0,1.56076,-21.75,-87.0,-87.0,2.48,-89.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
588,2024-06-17,long,5,2024-06-17 10:11:00-04:00,19712.75,19639.75,19858.75,2024-06-17 13:15:00-04:00,19858.5,target,50000.0,1.5,750.0,147.74,738.7,738.7,197127.5,3.94255,145.75,583.0,1457.5,6.2,1451.3,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
590,2024-06-24,long,3,2024-06-24 10:02:00-04:00,19986.25,19866.25,20226.25,2024-06-24 10:43:00-04:00,19866.0,stop,50000.0,1.5,750.0,241.74,725.22,725.22,119917.5,2.39835,-120.25,-481.0,-721.5,3.7199999999999998,-725.22,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-06-24 10:49:00-04:00,pre_invalidation_long,False
591,2024-06-25,long,5,2024-06-25 10:03:00-04:00,19858.0,19791.75,19990.5,2024-06-25 20:56:00-04:00,19990.25,target,50000.0,1.5,750.0,134.24,671.2,671.2,198580.0,3.9716,132.25,529.0,1322.5,6.2,1316.3,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
592,2024-06-26,long,4,2024-06-26 10:07:00-04:00,20004.0,19918.0,20176.0,2024-06-26 11:11:00-04:00,19917.75,stop,50000.0,1.5,750.0,173.74,694.96,694.96,160032.0,3.20064,-86.25,-345.0,-690.0,4.96,-694.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-06-26 19:19:00-04:00,pre_invalidation_long,False
593,2024-06-27,long,3,2024-06-27 10:15:00-04:00,20111.0,19989.25,20354.5,2024-06-27 11:28:00-04:00,19989.0,stop,50000.0,1.5,750.0,245.24,735.72,735.72,120666.0,2.41332,-122.0,-488.0,-732.0,3.7199999999999998,-735.72,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-06-27 11:32:00-04:00,pre_invalidation_long,False
594,2024-06-28,long,2,2024-06-28 10:01:00-04:00,20168.75,20038.5,20429.25,2024-06-28 12:16:00-04:00,20038.25,stop,50000.0,1.5,750.0,262.24,524.48,524.48,80675.0,1.6135,-130.5,-522.0,-522.0,2.48,-524.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-06-28 12:18:00-04:00,pre_invalidation_long,False
596,2024-07-02,long,2,2024-07-02 10:51:00-04:00,20104.75,19976.0,20362.25,2024-07-02 16:00:00-04:00,20245.25,time_exit,50000.0,1.5,750.0,259.24,518.48,518.48,80419.0,1.60838,140.5,562.0,562.0,2.48,559.52,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
597,2024-07-03,long,5,2024-07-03 10:17:00-04:00,20288.25,20215.5,20433.75,2024-07-03 13:04:00-04:00,20433.5,target,50000.0,1.5,750.0,147.24,736.2,736.2,202882.5,4.05765,145.25,581.0,1452.5,6.2,1446.3,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
598,2024-07-05,long,3,2024-07-05 10:01:00-04:00,20529.5,20427.5,20733.5,2024-07-05 16:00:00-04:00,20612.75,time_exit,50000.0,1.5,750.0,205.74,617.22,617.22,123177.0,2.46354,83.25,333.0,499.5,3.7199999999999998,495.78,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
600,2024-07-10,long,6,2024-07-10 10:06:00-04:00,20779.0,20721.0,20895.0,2024-07-10 11:00:00-04:00,20720.75,stop,50000.0,1.5,750.0,117.74,706.4399999999999,706.4399999999999,249348.0,4.98696,-58.25,-233.0,-699.0,7.4399999999999995,-706.44,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-07-10 11:02:00-04:00,pre_invalidation_long,False
601,2024-07-12,long,2,2024-07-12 10:01:00-04:00,20569.5,20424.75,20859.0,2024-07-12 16:00:00-04:00,20546.0,time_exit,50000.0,1.5,750.0,291.24,582.48,582.48,82278.0,1.64556,-23.5,-94.0,-94.0,2.48,-96.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
602,2024-07-15,long,4,2024-07-15 10:10:00-04:00,20668.5,20581.0,20843.5,2024-07-15 13:33:00-04:00,20580.75,stop,50000.0,1.5,750.0,176.74,706.96,706.96,165348.0,3.30696,-87.75,-351.0,-702.0,4.96,-706.96,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-07-15 13:38:00-04:00,pre_invalidation_long,False
604,2024-07-23,long,3,2024-07-23 10:22:00-04:00,20042.5,19932.75,20262.0,2024-07-23 10:51:00-04:00,19932.5,stop,50000.0,1.5,750.0,221.24,663.72,663.72,120255.0,2.4051,-110.0,-440.0,-660.0,3.7199999999999998,-663.72,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,True,2024-07-23 15:56:00-04:00,pre_invalidation_long,False
605,2024-08-12,long,2,2024-08-12 10:17:00-04:00,18674.25,18523.5,18975.75,2024-08-12 16:00:00-04:00,18653.75,time_exit,50000.0,1.5,750.0,303.24,606.48,606.48,74697.0,1.49394,-20.5,-82.0,-82.0,2.48,-84.48,MNQ,invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,invalidate_for_day,orb_long_only,first_breakout_upside,False,,pre_invalidation_long,False
