config_name,symbol,bucket,trade_count,net_pnl,avg_trade,win_rate
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_2,MNQ,trade_without_prior_downside_breakout,789,19712.5,24.984157160963246,0.47655259822560203
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,M2K,trade_without_prior_downside_breakout,913,-7440.499999997706,-8.149507119384126,0.452354874041621
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,MES,trade_without_prior_downside_breakout,955,2918.75,3.056282722513089,0.431413612565445
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,MGC,trade_without_prior_downside_breakout,609,-5413.999999997193,-8.889983579634144,0.42528735632183906
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_3,MNQ,trade_without_prior_downside_breakout,815,17901.5,21.965030674846627,0.4699386503067485
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,M2K,trade_without_prior_downside_breakout,947,-8800.9999999976,-9.29355860612207,0.4508975712777191
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,MES,trade_without_prior_downside_breakout,1003,2695.0,2.686939182452642,0.43270189431704886
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,MGC,trade_without_prior_downside_breakout,651,-6148.999999997005,-9.445468509980039,0.42089093701996927
invalidate_on_opposite_n_closes_1m__buffer_2__confirm_5,MNQ,trade_without_prior_downside_breakout,860,16107.0,18.72906976744186,0.46744186046511627
invalidate_on_opposite_touch__buffer_0,M2K,trade_without_prior_downside_breakout,782,-5137.49999999801,-6.569693094626611,0.45907928388746805
invalidate_on_opposite_touch__buffer_0,MES,trade_without_prior_downside_breakout,767,6460.0,8.422425032594525,0.4406779661016949
invalidate_on_opposite_touch__buffer_0,MGC,trade_without_prior_downside_breakout,471,644.0000000022928,1.367303609346694,0.4416135881104034
invalidate_on_opposite_touch__buffer_0,MNQ,trade_without_prior_downside_breakout,682,18677.5,27.386363636363637,0.47653958944281527
invalidate_on_opposite_touch__buffer_1,M2K,trade_without_prior_downside_breakout,789,-5364.999999998001,-6.799746514572878,0.45754119138149557
invalidate_on_opposite_touch__buffer_1,MES,trade_without_prior_downside_breakout,782,5120.0,6.547314578005115,0.4360613810741688
invalidate_on_opposite_touch__buffer_1,MGC,trade_without_prior_downside_breakout,484,-1292.4999999976058,-2.6704545454495987,0.43388429752066116
invalidate_on_opposite_touch__buffer_1,MNQ,trade_without_prior_downside_breakout,684,18481.5,27.019736842105264,0.4766081871345029
invalidate_on_opposite_touch__buffer_2,M2K,trade_without_prior_downside_breakout,793,-5545.999999997989,-6.993694829757867,0.45649432534678436
invalidate_on_opposite_touch__buffer_2,MES,trade_without_prior_downside_breakout,790,4656.25,5.893987341772152,0.43544303797468353
invalidate_on_opposite_touch__buffer_2,MGC,trade_without_prior_downside_breakout,500,-2987.9999999974507,-5.975999999994901,0.432
invalidate_on_opposite_touch__buffer_2,MNQ,trade_without_prior_downside_breakout,685,18448.5,26.932116788321167,0.4759124087591241
invalidate_on_opposite_touch__buffer_4,M2K,trade_without_prior_downside_breakout,805,-6560.499999997949,-8.14968944099124,0.453416149068323
invalidate_on_opposite_touch__buffer_4,MES,trade_without_prior_downside_breakout,810,6157.5,7.601851851851852,0.43950617283950616
invalidate_on_opposite_touch__buffer_4,MGC,trade_without_prior_downside_breakout,523,-3086.4999999973934,-5.9015296367062975,0.43021032504780116
invalidate_on_opposite_touch__buffer_4,MNQ,trade_without_prior_downside_breakout,686,18209.5,26.544460641399418,0.4752186588921283
