session_date,baseline_daily_pnl_usd,baseline_daily_return,baseline_risk_multiplier,baseline_bucket_label,variant_daily_pnl_usd,variant_daily_return,variant_risk_multiplier,variant_bucket_label,variant_name,daily_pnl_diff,daily_return_diff,abs_daily_pnl_diff
2022-05-30,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-03,84.5,0.00169,0.5,low,84.5,0.00169,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-07,409.0,0.00818,1.0,mid,409.0,0.00818,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-09,-310.0,-0.0062,0.5,low,-310.0,-0.0062,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-13,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-14,-333.5,-0.00667,0.5,low,-333.5,-0.00667,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-06-15,-750.0,-0.015,1.0,mid,-750.0,-0.015,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-21,-328.5,-0.00657,0.5,low,-328.5,-0.00657,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-06-22,-247.0,-0.00494,1.0,mid,-123.5,-0.00247,0.5,low,median_plateau_compact,123.5,0.00247,123.5
2022-06-23,15.0,0.0003,1.0,mid,7.5,0.00015,0.5,low,median_plateau_compact,-7.5,-0.00015,7.5
2022-06-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-27,-65.5,-0.00131,1.0,mid,-65.5,-0.00131,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-06-28,1128.0,0.02256,1.0,mid,1128.0,0.02256,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-06-29,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-06-30,-397.0,-0.00794,1.0,mid,-397.0,-0.00794,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-07-01,-371.5,-0.00743,0.5,low,-371.5,-0.00743,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-05,1066.0,0.02132,1.0,mid,1066.0,0.02132,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-07-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-07,151.0,0.00302,0.5,low,151.0,0.00302,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-08,130.5,0.00261,0.5,low,130.5,0.00261,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-11,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-14,-308.5,-0.00617,0.5,low,-308.5,-0.00617,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-15,34.0,0.00068,0.5,low,34.0,0.00068,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-18,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-19,1444.0,0.02888,1.0,mid,361.0,0.00722,0.25,high,median_plateau_compact,-1083.0,-0.02166,1083.0
2022-07-20,224.5,0.00449,0.5,low,224.5,0.00449,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-21,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-22,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-26,-203.5,-0.00407,0.5,low,-203.5,-0.00407,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-07-27,726.0,0.01452,1.0,mid,726.0,0.01452,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-07-28,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-07-29,152.0,0.00304,0.5,low,152.0,0.00304,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-08-02,-648.0,-0.01296,1.0,mid,-648.0,-0.01296,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-08-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-08-04,-203.0,-0.00406,0.5,low,-203.0,-0.00406,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-05,-685.5,-0.01371,1.0,mid,-685.5,-0.01371,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-08-08,-733.0,-0.01466,1.0,mid,-733.0,-0.01466,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-08-09,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-08-10,123.0,0.00246,0.5,low,123.0,0.00246,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-11,-131.0,-0.00262,0.25,high,-131.0,-0.00262,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-12,258.5,0.00517,0.25,high,258.5,0.00517,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-08-16,-176.5,-0.00353,0.25,high,-176.5,-0.00353,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-17,-342.0,-0.00684,0.5,low,-342.0,-0.00684,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-18,-151.5,-0.00303,0.25,high,-606.0,-0.01212,1.0,mid,median_plateau_compact,-454.5,-0.00909,454.5
2022-08-19,131.0,0.00262,1.0,mid,131.0,0.00262,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-08-22,348.0,0.00696,0.5,low,348.0,0.00696,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-23,-522.0,-0.01044,1.0,mid,-522.0,-0.01044,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-08-24,18.5,0.00037,0.25,high,18.5,0.00037,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-25,198.0,0.00396,0.25,high,198.0,0.00396,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-26,-180.5,-0.00361,0.25,high,-180.5,-0.00361,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-08-29,-57.0,-0.00114,0.5,low,-57.0,-0.00114,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-08-30,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-08-31,1024.0,0.02048,1.0,mid,1024.0,0.02048,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-02,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-05,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-07,700.5,0.01401,1.0,mid,700.5,0.01401,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-08,102.0,0.00204,0.5,low,102.0,0.00204,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-09,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-12,-619.5,-0.01239,1.0,mid,-619.5,-0.01239,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-13,513.0,0.01026,0.5,low,513.0,0.01026,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-14,-254.0,-0.00508,0.5,low,-254.0,-0.00508,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-15,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-19,372.0,0.00744,1.0,mid,372.0,0.00744,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-20,-295.0,-0.0059,0.5,low,-295.0,-0.0059,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-21,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-22,-231.5,-0.00463,0.5,low,-231.5,-0.00463,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-23,-69.5,-0.00139,0.5,low,-69.5,-0.00139,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-09-26,-680.0,-0.0136,1.0,mid,-680.0,-0.0136,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-27,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-28,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-09-29,-51.0,-0.00102,1.0,mid,-51.0,-0.00102,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-09-30,-257.5,-0.00515,0.5,low,-257.5,-0.00515,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-10-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-05,-169.0,-0.00338,0.25,high,-169.0,-0.00338,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-10-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-07,224.5,0.00449,0.5,low,224.5,0.00449,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-10-10,52.0,0.00104,1.0,mid,52.0,0.00104,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-11,-527.0,-0.01054,1.0,mid,-527.0,-0.01054,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-13,751.0,0.01502,1.0,mid,751.0,0.01502,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-14,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-17,-49.0,-0.00098,1.0,mid,-49.0,-0.00098,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-18,147.5,0.00295,0.5,low,147.5,0.00295,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-10-19,-236.0,-0.00472,0.5,low,-236.0,-0.00472,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-10-20,-603.0,-0.01206,1.0,mid,-603.0,-0.01206,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-21,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-25,-316.5,-0.00633,0.5,low,-316.5,-0.00633,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-10-26,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-10-27,22.0,0.00044,1.0,mid,22.0,0.00044,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-28,870.0,0.0174,1.0,mid,870.0,0.0174,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-10-31,-219.0,-0.00438,1.0,mid,-219.0,-0.00438,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-02,-153.5,-0.00307,0.25,high,-153.5,-0.00307,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-11-03,-257.0,-0.00514,0.5,low,-257.0,-0.00514,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-04,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-07,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-08,-658.0,-0.01316,1.0,mid,-658.0,-0.01316,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-11-09,485.0,0.0097,0.5,low,485.0,0.0097,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-10,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-11,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-14,-71.5,-0.00143,0.25,high,-286.0,-0.00572,1.0,mid,median_plateau_compact,-214.5,-0.00429,214.5
2022-11-15,0.0,0.0,0.0,no_trade,214.5,0.00429,1.0,mid,median_plateau_compact,214.5,0.00429,214.5
2022-11-16,-7.5,-0.00015,0.5,low,-7.5,-0.00015,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-17,325.5,0.00651,1.0,mid,325.5,0.00651,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-11-18,112.5,0.00225,1.0,mid,112.5,0.00225,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-11-21,128.0,0.00256,0.5,low,128.0,0.00256,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-22,654.0,0.01308,1.0,mid,654.0,0.01308,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-11-23,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-25,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-11-28,130.5,0.00261,0.5,low,130.5,0.00261,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-29,-264.0,-0.00528,0.5,low,-264.0,-0.00528,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-11-30,-278.0,-0.00556,0.5,low,-278.0,-0.00556,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-12-02,618.0,0.01236,1.0,mid,618.0,0.01236,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-05,295.0,0.0059,0.25,high,295.0,0.0059,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-12-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-12-07,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-12-08,65.0,0.0013,0.5,low,65.0,0.0013,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-09,-194.5,-0.00389,0.5,low,-194.5,-0.00389,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-12,-141.5,-0.00283,0.25,high,-141.5,-0.00283,0.25,high,median_plateau_compact,0.0,0.0,0.0
2022-12-13,289.5,0.00579,1.0,mid,289.5,0.00579,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-14,-196.0,-0.00392,0.5,low,-196.0,-0.00392,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-15,331.0,0.00662,1.0,mid,331.0,0.00662,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-19,277.5,0.00555,1.0,mid,277.5,0.00555,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-20,-24.0,-0.00048,1.0,mid,-24.0,-0.00048,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-21,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-12-22,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2022-12-23,20.0,0.0004,0.5,low,20.0,0.0004,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-27,-138.0,-0.00276,1.0,mid,-138.0,-0.00276,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-28,171.0,0.00342,0.5,low,171.0,0.00342,0.5,low,median_plateau_compact,0.0,0.0,0.0
2022-12-29,321.0,0.00642,1.0,mid,321.0,0.00642,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2022-12-30,120.0,0.0024,0.5,low,120.0,0.0024,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-01-03,101.0,0.00202,1.0,mid,101.0,0.00202,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-04,-609.0,-0.01218,1.0,mid,-609.0,-0.01218,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-09,-248.5,-0.00497,0.5,low,-248.5,-0.00497,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-01-10,-252.0,-0.00504,0.5,low,-252.0,-0.00504,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-01-11,372.0,0.00744,0.5,low,372.0,0.00744,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-01-12,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-13,828.0,0.01656,1.0,mid,828.0,0.01656,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-16,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-17,-24.0,-0.00048,1.0,mid,-6.0,-0.00012,0.25,high,median_plateau_compact,18.0,0.00036,18.0
2023-01-18,-662.5,-0.01325,1.0,mid,-662.5,-0.01325,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-19,-606.0,-0.01212,1.0,mid,-202.0,-0.00404,0.5,low,median_plateau_compact,404.0,0.00808,404.0
2023-01-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-23,368.0,0.00736,1.0,mid,368.0,0.00736,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-24,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-25,-208.5,-0.00417,0.5,low,-208.5,-0.00417,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-01-26,-565.0,-0.0113,1.0,mid,-565.0,-0.0113,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-01-27,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-01-30,-157.5,-0.00315,0.25,high,-157.5,-0.00315,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-01-31,334.0,0.00668,0.5,low,334.0,0.00668,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-02-01,-370.5,-0.00741,0.5,low,-370.5,-0.00741,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-02-02,-600.0,-0.012,1.0,mid,-600.0,-0.012,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-02-06,-142.0,-0.00284,0.25,high,-142.0,-0.00284,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-02-07,-139.0,-0.00278,0.25,high,-139.0,-0.00278,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-02-08,543.0,0.01086,1.0,mid,543.0,0.01086,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-09,1218.0,0.02436,1.0,mid,1218.0,0.02436,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-10,-174.5,-0.00349,0.25,high,-174.5,-0.00349,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-02-13,463.5,0.00927,1.0,mid,463.5,0.00927,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-02-15,-750.0,-0.015,1.0,mid,-750.0,-0.015,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-16,-254.0,-0.00508,0.5,low,-254.0,-0.00508,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-02-17,-189.5,-0.00379,0.5,low,-189.5,-0.00379,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-02-20,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-02-21,212.0,0.00424,0.25,high,212.0,0.00424,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-02-22,-665.0,-0.0133,1.0,mid,-665.0,-0.0133,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-23,301.0,0.00602,0.25,high,301.0,0.00602,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-02-24,-279.0,-0.00558,1.0,mid,-279.0,-0.00558,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-27,-731.5,-0.01463,1.0,mid,-731.5,-0.01463,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-02-28,-149.0,-0.00298,0.25,high,-149.0,-0.00298,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-01,284.0,0.00568,1.0,mid,284.0,0.00568,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-02,279.0,0.00558,0.25,high,279.0,0.00558,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-03,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-03-06,-657.0,-0.01314,1.0,mid,-657.0,-0.01314,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-07,212.0,0.00424,0.25,high,212.0,0.00424,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-08,-162.5,-0.00325,0.25,high,-162.5,-0.00325,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-09,-236.0,-0.00472,0.5,low,-236.0,-0.00472,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-03-10,-354.5,-0.00709,0.5,low,-354.5,-0.00709,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-03-13,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-03-14,-750.0,-0.015,1.0,mid,-750.0,-0.015,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-15,-609.0,-0.01218,1.0,mid,-609.0,-0.01218,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-16,422.0,0.00844,0.5,low,422.0,0.00844,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-03-20,304.5,0.00609,1.0,mid,101.5,0.00203,0.5,low,median_plateau_compact,-203.0,-0.004059999999999999,203.0
2023-03-21,-124.5,-0.00249,0.25,high,-124.5,-0.00249,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-22,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-03-23,-127.0,-0.00254,0.25,high,-127.0,-0.00254,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-24,-688.5,-0.01377,1.0,mid,-688.5,-0.01377,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-27,307.0,0.00614,0.5,low,614.0,0.01228,1.0,mid,median_plateau_compact,307.0,0.00614,307.0
2023-03-28,-206.5,-0.00413,0.5,low,-206.5,-0.00413,0.5,low,median_plateau_compact,0.0,0.0,0.0
2023-03-29,-98.5,-0.00197,0.25,high,-98.5,-0.00197,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-03-30,-710.5,-0.01421,1.0,mid,-710.5,-0.01421,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-04-03,-695.0,-0.0139,1.0,mid,-695.0,-0.0139,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-04-04,-171.5,-0.00343,0.25,high,-171.5,-0.00343,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-04-05,72.0,0.00144,0.25,high,72.0,0.00144,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-04-06,1270.0,0.0254,1.0,mid,1270.0,0.0254,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-04-10,0.0,0.0,0.0,no_trade,0.0,0.0,0.0,no_trade,median_plateau_compact,0.0,0.0,0.0
2023-04-11,8.0,0.00016,0.5,low,16.0,0.00032,1.0,mid,median_plateau_compact,8.0,0.00016,8.0
2023-04-12,224.0,0.00448,1.0,mid,224.0,0.00448,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-04-13,246.0,0.00492,0.25,high,246.0,0.00492,0.25,high,median_plateau_compact,0.0,0.0,0.0
2023-04-14,-313.5,-0.00627,1.0,mid,-313.5,-0.00627,1.0,mid,median_plateau_compact,0.0,0.0,0.0
2023-04-17,-550.0,-0.011,1.0,mid,-275.0,-0.0055,0.5,low,median_plateau_compact,275.0,0.0055,275.0
2023-04-18,162.5,0.00325,0.25,high,162.5,0.00325,0.25,high,median_plateau_compact,0.0,0.0,0.0
